,user_id,age,education_level,children,professional_interests,last_job,gender,country,self_initiative,flexibility,leadership,communication,creativity,customer_orientation,organization,problem_solving,resilience,goal_orientation,job_recommendations,job_ratings,created
416,11313,32.0,Abgeschlossene Ausbildung,keine,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Naturwissenschaft, Geografie und Informatik"",""Rohstoffgewinnung, Produktion und Fertigung""]",Kalibrierungstechniker/Kalibrierungstechnikerin,m,de,67,94,83,78,67,94,94,67,78,89,"http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/4b536ea7-ebac-4f75-8356-94eb639f1ecc,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb","1,1,1,-1,0",2024-03-05 00:35:40
417,11315,27.0,(Fach-)Abitur oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Bürokaufmann/Bürokauffrau,m,de,83,94,83,100,72,100,83,89,89,83,"http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/6a7212c9-40da-4346-a190-3896bdd9a925,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116,http://data.europa.eu/esco/occupation/47ae3ed9-e03c-450e-9ea8-aab317545adc","-1,-1,-1,-1,-1",2024-03-05 08:59:16
418,11317,51.0,Bachelor oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Grafikdesigner/Grafikdesignerin,f,de,61,56,83,67,94,89,72,67,56,67,,,2024-03-05 09:11:08
419,11316,33.0,Abgeschlossene Ausbildung,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Vertrieb im Innendienst,m,de,83,72,72,89,72,94,61,72,61,50,"http://data.europa.eu/esco/occupation/fadb09c5-db84-4240-9fd6-68b4c0abeed5,http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34,http://data.europa.eu/esco/occupation/95d0a616-a4a9-4f56-a8fb-4de43cdb4c82,http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,http://data.europa.eu/esco/occupation/976f752c-5f10-42ca-84fb-89aa529af04f","-1,0,1,1,-1",2024-03-05 09:13:20
420,11320,57.0,Master/Diplom oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Rohstoffgewinnung, Produktion und Fertigung"",""Bau, Architektur, Vermessung und Gebäudetechnik""]","Vertriebsleiter für Möbel, Teppiche und Beleuchtungseinrichtungen/Vertriebsleiterin für Möbel, Teppiche und Beleuchtungseinrichtungen",f,de,89,78,78,67,72,61,94,67,67,72,"http://data.europa.eu/esco/occupation/6662e56e-bc3d-4d9b-bed2-79d510d7c4ff,http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45","-1,-1,-1,-1,-1",2024-03-05 10:40:06
421,11322,44.0,Master/Diplom oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Rohstoffgewinnung, Produktion und Fertigung""]",IT-Projektmanager/IT-Projektmanagerin,m,andere,94,72,94,67,100,78,100,72,50,100,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/371885b5-0f93-406f-b96a-58ecd5bbc3ce,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/ce7d3362-5383-47d1-b66f-57b021c3d862","-1,-1,-1,-1,-1",2024-03-05 12:15:04
422,11325,30.0,Volks-/Hauptschulabschluss oder vergleichbar,ein Kind,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Verkäufer/Verkäuferin,f,de,94,72,100,83,89,89,100,89,78,94,"http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/49713da4-4e97-4f82-bd1c-16ce7f9179b7,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69","0,0,1,1,1",2024-03-05 13:36:20
423,11327,28.0,Bachelor oder vergleichbar,zwei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Führungskraft im Personalwesen,f,de,94,67,89,78,94,89,100,56,67,72,"http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,http://data.europa.eu/esco/occupation/a20e4b15-a128-49b9-a06a-e790e3bd5c68,http://data.europa.eu/esco/occupation/6662e56e-bc3d-4d9b-bed2-79d510d7c4ff","-1,-1,-1,-1,-1",2024-03-05 14:16:13
424,11330,48.0,Abgeschlossene Ausbildung,drei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Koordinator von Bildungsprogrammen/Koordinatorin von Bildungsprogrammen,f,de,78,78,89,78,67,94,83,78,67,72,"http://data.europa.eu/esco/occupation/a9411821-4f54-406e-ba37-4c6e5a39f9fe,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,http://data.europa.eu/esco/occupation/3417aab3-8b87-4c3b-bee6-be03fe05be2b","0,0,0,0,0",2024-03-05 15:16:36
425,11333,21.0,(Fach-)Abitur oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",,f,de,100,78,94,94,83,83,83,67,61,78,"http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26,http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599","-1,1,-1,-1,-1",2024-03-05 21:04:28
426,11334,33.0,(Fach-)Abitur oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung""]",Sekretär/Sekretärin,f,de,39,39,61,67,39,78,72,67,39,61,"http://data.europa.eu/esco/occupation/0e99c929-364f-4b0a-8a64-2aab42420f00,http://data.europa.eu/esco/occupation/c0749528-ee2a-41bd-a1f6-c13825b5e569,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,http://data.europa.eu/esco/occupation/6474e4d4-e3a6-4e88-83ee-971ebbf954e9","-1,-1,-1,-1,-1",2024-03-05 21:43:03
427,11335,36.0,(Werk-)Realschulabschluss oder vergleichbar,ein Kind,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",,f,de,83,72,67,67,78,83,78,72,72,78,"http://data.europa.eu/esco/occupation/e614861b-4685-4699-a12d-965cdd65ec64,http://data.europa.eu/esco/occupation/cf74a14f-f1fe-4008-a935-5c173f246655,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,http://data.europa.eu/esco/occupation/bf367464-950a-416c-98b1-52b9d571550e,http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2","-1,-1,-1,-1,-1",2024-03-06 08:15:16
428,11299,43.0,Master/Diplom oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",E-Learning-Architekt/E-Learning-Architektin,m,andere,78,83,83,72,72,72,72,72,67,72,"http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,http://data.europa.eu/esco/occupation/7d99ed04-fda7-4f35-9f02-0db18078159c","-1,-1,1,-1,-1",2024-03-06 08:42:32
429,11337,35.0,Master/Diplom oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",,f,de,94,89,94,89,78,100,100,78,61,83,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b","-1,0,0,0,0",2024-03-06 08:48:53
430,11338,43.0,Abgeschlossene Ausbildung,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Assistenz der Geschäftsführung,f,de,100,78,100,72,89,94,83,61,61,61,"http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26,http://data.europa.eu/esco/occupation/776837b1-6f6b-4014-8330-d56918303e93,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b","1,-1,-1,1,1",2024-03-06 09:08:13
431,11339,54.0,(Werk-)Realschulabschluss oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Personalberater/Personalberaterin,f,de,28,0,56,28,0,83,83,83,78,50,"http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,http://data.europa.eu/esco/occupation/ddb3e6a4-5bae-480a-a49a-748f93022892,http://data.europa.eu/esco/occupation/bd22a34c-1dc2-48df-a254-66e5d03dec12,http://data.europa.eu/esco/occupation/0f5cc4eb-925d-4b99-be6d-b0964a253a9a","-1,-1,-1,-1,-1",2024-03-06 09:37:11
432,11340,28.0,Abgeschlossene Ausbildung,keine,"[""Rohstoffgewinnung, Produktion und Fertigung"",""Bau, Architektur, Vermessung und Gebäudetechnik"",""Naturwissenschaft, Geografie und Informatik"",""Verkehr, Logistik, Schutz und Sicherheit"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Abteilungsleiter/Abteilungsleiterin,f,de,100,83,100,67,94,83,94,72,56,83,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/849a656c-8559-4471-91ed-442c42b0b641,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,http://data.europa.eu/esco/occupation/bf367464-950a-416c-98b1-52b9d571550e","1,-1,-1,-1,-1",2024-03-06 10:26:43
433,11343,60.0,Master/Diplom oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Ertragsmanager/Ertragsmanagerin,f,de,0,50,50,50,67,50,50,50,50,50,"http://data.europa.eu/esco/occupation/8c0f59c9-9a47-42e7-8287-aab19df4e6ab,http://data.europa.eu/esco/occupation/77abfaec-a250-4765-95fa-6091e8da1bba,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09","0,1,1,0,0",2024-03-06 11:41:13
434,11344,39.0,(Werk-)Realschulabschluss oder vergleichbar,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Schichtleiter,f,de,61,78,72,78,83,94,83,61,67,78,"http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,http://data.europa.eu/esco/occupation/763f82c2-81e3-48d2-9cdf-f532b5016a1f,http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,http://data.europa.eu/esco/occupation/e40e4a07-4246-4c6f-a51c-89d35b6fe75e,http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f","0,0,0,0,0",2024-03-06 11:53:28
435,11348,0.0,,,,,,,100,89,94,89,100,100,100,78,83,100,"http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84","-1,-1,-1,-1,-1",2024-03-06 14:51:37
436,11349,0.0,Bachelor oder vergleichbar,keine,"[""Rohstoffgewinnung, Produktion und Fertigung""]",Metallziehmaschinenbediener/Metallziehmaschinenbedienerin,m,de,56,83,78,83,78,78,72,78,78,83,,,2024-03-06 15:11:40
437,11350,28.0,Bachelor oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Empfangssekretär/Empfangssekretärin,f,de,94,83,100,78,100,89,100,72,61,100,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/45f8504d-24ac-4bcd-8692-a93acc74204c,http://data.europa.eu/esco/occupation/371885b5-0f93-406f-b96a-58ecd5bbc3ce,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c","1,-1,-1,-1,-1",2024-03-06 16:18:15
438,11351,53.0,Master/Diplom oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Wissenschaftlicher Mitarbeiter/Wissenschaftliche Mitarbeiterin,,de,94,72,61,61,100,100,50,33,28,100,"http://data.europa.eu/esco/occupation/8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f,http://data.europa.eu/esco/occupation/3d616092-b4fd-4c14-b0e9-a9119bbbd171,http://data.europa.eu/esco/occupation/480d2853-db07-43d4-847f-7ffdd8d368f5,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,http://data.europa.eu/esco/occupation/adf9257e-78cb-467d-b259-59ed65bd7aed","-1,-1,-1,-1,-1",2024-03-06 16:54:10
439,11352,40.0,(Fach-)Abitur oder vergleichbar,drei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Kinderbetreuer (Tagesbetreuung)/Kinderbetreuerin (Tagesbetreuung),f,andere,56,72,56,89,67,56,78,67,56,56,"http://data.europa.eu/esco/occupation/f489b1ec-3d6c-44b1-b1d7-c6c97db7df30,http://data.europa.eu/esco/occupation/755c5c5f-2ee3-4487-94db-30ec2ba2e883,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,http://data.europa.eu/esco/occupation/febd4100-9a9b-46a0-b964-8623d79d0f32,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972","1,-1,-1,-1,-1",2024-03-06 23:21:30
440,11353,44.0,Abgeschlossene Ausbildung,zwei Kinder,,,f,de,89,100,100,100,100,100,100,100,78,89,,,2024-03-07 08:08:55
441,11354,25.0,Volks-/Hauptschulabschluss oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Bau, Architektur, Vermessung und Gebäudetechnik"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",Spielhallenaufsicht,f,de,61,50,61,83,67,94,100,83,56,72,"http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e,http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f,http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e","1,1,-1,-1,-1",2024-03-07 09:30:50
442,11356,50.0,Kein Schulabschluss/gehe noch zur Schule,keine,,,f,de,67,72,100,100,94,100,89,78,83,78,"http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7","1,1,-1,0,1",2024-03-07 11:11:44
443,11357,47.0,Master/Diplom oder vergleichbar,ein Kind,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Szenenbildner/Szenenbildnerin,f,andere,83,67,83,56,78,67,78,28,61,67,"http://data.europa.eu/esco/occupation/e02d7c8a-1e38-4a67-a6e1-f580e550238f,http://data.europa.eu/esco/occupation/b5f6bb2c-0602-484d-a87f-9cac33f83010,http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2,http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83","0,0,0,0",2024-03-07 12:15:30
444,11281,22.0,Bachelor oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Verkehr, Logistik, Schutz und Sicherheit""]",Lehrkraft für Deutsche Sprache und Literatur Sekundarstufe,f,andere,78,83,89,83,83,83,33,61,78,28,"http://data.europa.eu/esco/occupation/93f61216-b9c8-4051-bb1e-32839c1566c1,http://data.europa.eu/esco/occupation/91ba2935-f5c9-426d-8573-997b8b91e5ed,http://data.europa.eu/esco/occupation/5a80044b-9b2f-40eb-a210-0c1c3c958e0e,http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2","-1,-1,-1,-1,-1",2024-03-07 12:49:30
445,11358,42.0,Bachelor oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Vorstandsassistent/Vorstandsassistentin,f,de,78,89,94,78,89,94,100,89,78,89,"http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/cf7b89d0-1cf9-4567-a8bf-9d6905a2b31b","-1,-1,-1,-1,-1",2024-03-07 14:30:33
446,11359,40.0,(Werk-)Realschulabschluss oder vergleichbar,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Augenoptiker/Augenoptikerin,f,de,83,72,83,89,61,100,94,61,56,83,"http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809,http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a","-1,1,-1,-1,-1",2024-03-07 15:20:26
447,11362,36.0,Abgeschlossene Ausbildung,ein Kind,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Koch / Erzieher,f,de,78,50,83,50,56,44,83,56,39,72,"http://data.europa.eu/esco/occupation/2b318e09-1a5d-4d7f-85a7-fe78945fe917,http://data.europa.eu/esco/occupation/32ef07df-1b0a-439a-916e-8289eb9f4895,http://data.europa.eu/esco/occupation/9defc0f8-3eed-4a56-80e1-d534983aff4f,http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","-1,-1,-1,0,0",2024-03-07 20:18:19
448,11365,38.0,Abgeschlossene Ausbildung,keine,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Rohstoffgewinnung, Produktion und Fertigung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Lastkraftwagenfahrer/Lastkraftwagenfahrerin,m,de,56,50,61,50,72,56,44,61,61,50,"http://data.europa.eu/esco/occupation/c32155d3-9ac5-4e44-8e8b-25c47ad31c38,http://data.europa.eu/esco/occupation/41535a7d-f2ed-4937-9b7e-3b14c8c755b3,http://data.europa.eu/esco/occupation/1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883,http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6,http://data.europa.eu/esco/occupation/e982a28b-9de2-460c-b85d-0f65ea0aa3ca","1,0,0,1,0",2024-03-08 09:40:35
